file,field_path,role,value
web/data/public_preview_map_data.json,records[612].venue_aliases[3],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshop
web/data/public_preview_map_data.json,records[612].venue_aliases[4],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshops (WACVW)
web/data/public_preview_map_data.json,records[612].venue_aliases[5],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshop (WACVW)
web/data/public_preview_map_data.json,records[612].venue_aliases[6],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshops
web/data/public_preview_map_data.json,records[612].venue_aliases[7],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshop
web/data/public_preview_map_data.json,records[612].venue_aliases[8],source_alias,WACVW
web/data/public_preview_map_data.json,records[619].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[619].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[619].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[619].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[619].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[622].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[622].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_map_data.json,records[623].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[623].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_map_data.json,records[624].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[624].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[624].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[624].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[624].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[625].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[625].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[625].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[625].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[625].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[628].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_map_data.json,records[629].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_map_data.json,records[630].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
web/data/public_preview_map_data.json,records[630].venue_name,canonical_venue,IEEE International Workshop on Information Forensics and Security
web/data/public_preview_map_data.json,records[630].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[630].raw_venue,provenance,2024 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[630].venue_aliases[0],source_alias,IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[630].venue_aliases[1],source_alias,IEEE International Workshop on Information Forensics and Security
web/data/public_preview_map_data.json,records[630].venue_aliases[3],source_alias,2020 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[630].venue_aliases[4],source_alias,2024 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[630].venue_aliases[5],source_alias,2019 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[631].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[631].raw_venue,provenance,Image Analysis and Processing - ICIAP 2025 Workshops: 23rd International Conference
web/data/public_preview_map_data.json,records[631].venue_aliases[1],source_alias,Image Analysis and Processing - ICIAP 2025 Workshops: 23rd International Conference
web/data/public_preview_map_data.json,records[637].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[637].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_map_data.json,records[637].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_map_data.json,records[641].venue,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[641].venue_name,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[641].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[641].raw_venue,provenance,2026 ACM Workshop on Information Hiding and Multimedia Security (IH&MMSec)
web/data/public_preview_map_data.json,records[641].venue_aliases[0],source_alias,ACM Workshop on Information Hiding and Multimedia Security (IH&MMSec)
web/data/public_preview_map_data.json,records[641].venue_aliases[1],source_alias,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[650].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[650].raw_venue,provenance,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[650].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[650].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[650].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[650].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[650].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[675].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[675].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[675].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[675].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[675].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[676].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[676].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[676].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[676].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[676].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[690].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[690].raw_venue,provenance,2026 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[690].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[690].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[690].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[690].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[690].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[691].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[691].raw_venue,provenance,2026 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[691].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[691].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[691].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[691].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[691].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[729].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_map_data.json,records[730].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
