institution_id,starting_canonical_name,starting_type,final_institution_id,final_canonical_name,final_type,final_status,name_decision,type_decision,evidence_status,evidence_url,notes
institution:dbc08517e4f1ed6e,Shanghai University,university,institution:dbc08517e4f1ed6e,Shanghai University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:d6f57909282596fe,Shaqra University,university,institution:d6f57909282596fe,Shaqra University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:77789f69fddd731b,Sharda University,university,institution:77789f69fddd731b,Sharda University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:79e17450a764ece3,Sheffield Hallam University,university,institution:79e17450a764ece3,Sheffield Hallam University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:0d485839c904b21b,Shenzhen Academy of Robotics,research_unit,institution:0d485839c904b21b,Shenzhen Academy of Robotics,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:02b60e662a7a973c,Shivaji University,university,institution:02b60e662a7a973c,Shivaji University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:24532e6b5472dbfb,Singapore Institute of Technology,university,institution:24532e6b5472dbfb,Singapore Institute of Technology,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:37ea83da28e11ff2,Southwest University of Science and Technology,university,institution:37ea83da28e11ff2,Southwest University of Science and Technology,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:87c744673e7e4d05,SRM Institute of Science and Technology,university,institution:87c744673e7e4d05,SRM Institute of Science and Technology,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:9e9891886a71efdf,St. Joseph's Institute of Technology,university,institution:9e9891886a71efdf,St. Joseph's Institute of Technology,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:8ac3b059e7b70054,State Key Laboratory of Information Security,research_unit,institution:8ac3b059e7b70054,State Key Laboratory of Information Security,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:87cfa9f9d3bda4e1,State University of New York,university,institution:87cfa9f9d3bda4e1,State University of New York,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:e91675148695594c,Sunway University,university,institution:e91675148695594c,Sunway University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:8d0a45af450fc806,Symbiosis International University,university,institution:8d0a45af450fc806,Symbiosis International University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:926c0d427a18622b,Taif University,university,institution:926c0d427a18622b,Taif University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:66101d2ca048704e,Technische Universität Berlin,university,institution:66101d2ca048704e,Technische Universität Berlin,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:f29a43c08a37e42f,Technical University of Darmstadt,university,institution:f29a43c08a37e42f,Technical University of Darmstadt,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:7df4a1601453f806,Tel Aviv University,university,institution:7df4a1601453f806,Tel Aviv University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:5c5bb5ad830242f4,Texas Tech University,university,institution:5c5bb5ad830242f4,Texas Tech University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:9ed23c2db75b5eee,Tianjin University,university,institution:9ed23c2db75b5eee,Tianjin University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:3e0adb795a72cea8,Tianjin University of Technology,university,institution:3e0adb795a72cea8,Tianjin University of Technology,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:5e520dd2cd0a49c8,Tilburg University,university,institution:5e520dd2cd0a49c8,Tilburg University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:ee1464b6cfe3e064,Tun Hussein Onn University of Malaysia,university,institution:ee1464b6cfe3e064,Tun Hussein Onn University of Malaysia,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:424b7d284db388e3,Tunghai University,university,institution:424b7d284db388e3,Tunghai University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:b0f3614b042aab47,Universiti Malaysia Sarawak,university,institution:b0f3614b042aab47,Universiti Malaysia Sarawak,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:a8ed28b9013a59e5,Universiti Putra Malaysia,university,institution:a8ed28b9013a59e5,Universiti Putra Malaysia,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:c121cd267550901f,"University at Albany, State University of New York",university,institution:c121cd267550901f,"University at Albany, State University of New York",university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:2dd8e4fd2cb400d5,University of Aleppo,university,institution:2dd8e4fd2cb400d5,University of Aleppo,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
