paper_id,title,doi,previous_overall,corrected_overall,overall_changed,trigger_scope,global_reason,local_reasons,curation_status,review_status,needs_review,venue_review_required,affiliation_review_state,mapping_statuses,field_specific_overrides,unresolved_public_fields
doi:10.52202/079017-1903,Breaking Semantic Artifacts for Generalized AI-generated Image Detection,10.52202/079017-1903,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
curated:b698cb82df706d1a8c95,CIFAKE: Image Classification and Explainable Identification of AI-Generated Synthetic Images,10.1109/access.2024.3356122,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Verified""}}",
curated:253c210194ac9348f9e6,CLIPping the Deception: Adapting Vision-Language Models for Universal Deepfake Detection,10.1145/3652583.3658035,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
doi:10.1109/idicaiei61867.2024.10842840,CNN-LSTM Model for Deepfake Image Detection,10.1109/idicaiei61867.2024.10842840,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
curated:988373de555945528142,"Comparative Analysis of Deepfake Image Detection Method Using VGG16, VGG19 and ResNet50",10.37934/araset.47.1.1628,Needs review,Verified,true,local,review_status=reviewed,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),corrected_by_admin,reviewed,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
curated:096573f365e37679c445,Contrasting Deepfakes Diffusion via Contrastive Learning and Global-Local Similarities,10.1007/978-3-031-73036-8_12,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
curated:d740749676417c725798,D4: Detection of Adversarial Diffusion Deepfakes Using Disjoint Ensembles,10.1109/wacv57701.2024.00377,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
doi:10.48550/arxiv.2403.06803,Data-Independent Operator: A Training-Free Artifact Representation Extractor for Generalizable Deepfake Detection,10.48550/arxiv.2403.06803,Curated,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=curated,,,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Source metadata""}}",
curated:04932cb03f767948ddf4,Deep Image Fingerprint: Towards Low Budget Synthetic Image Detection and Model Lineage Analysis,10.1109/wacv57701.2024.00402,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Verified""}}",
doi:10.48550/arxiv.2403.13479,Deepfake Detection Without Deepfakes: Generalization via Synthetic Frequency Patterns Injection,10.48550/arxiv.2403.13479,Curated,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=curated,,,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Source metadata""}}",
doi:10.55041/ijsrem30215,DeepFake Image Detection,10.55041/ijsrem30215,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
curated:9c8645e0bddeeff2ed4b,Deepfake Image Detection Using ResNet50 Model,10.1109/cybercomp60759.2024.10913843,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""DOI / Crossref"", ""status"": ""Curated""}}",
doi:10.1109/blackseacom61746.2024.10646310,Deepfake Image Detection Using Vision Transformer Models,10.1109/blackseacom61746.2024.10646310,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
doi:10.1109/punecon63413.2024.10895706,Deepfake Image Detection Using Yolov8,10.1109/punecon63413.2024.10895706,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
doi:10.1109/icipcn63822.2024.00014,DeepSight: Enhancing Deepfake Image Detection and Classification through Ensemble and Deep Learning Techniques,10.1109/icipcn63822.2024.00014,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
doi:10.1109/aivrv63595.2024.10860248,Detecting AI Generated Images Through Texture and Frequency Analysis of Patches,10.1109/aivrv63595.2024.10860248,Curated,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=curated,,,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
doi:10.21203/rs.3.rs-4259468/v1,Detecting AI-Generated Images via CLIP,10.21203/rs.3.rs-4259468/v1,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Source metadata""}}",affiliations
doi:10.1109/inc460750.2024.10649158,Detecting AI-generated images with CNN and Interpretation using Explainable AI,10.1109/inc460750.2024.10649158,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
doi:10.1016/j.inffus.2024.102578,Detecting Artificial Intelligence-Generated Images via Deep Trace Representations and Interactive Feature Fusion,10.1016/j.inffus.2024.102578,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | affiliation.preliminary=true | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
curated:3864d12fe8df7b9cb19c,Detecting Computer-Generated Images by Using Only Real Images,10.1117/12.3055092,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_confirmed,reviewed,false,false,curated,active|excluded,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
doi:10.36227/techrxiv.170723324.44685515/v1,Detecting Multimedia Generated by Large AI Models: A Survey,10.36227/techrxiv.170723324.44685515/v1,Curated,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=curated,,,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Source metadata""}}",
doi:10.48550/arxiv.2408.09371,Detecting the Undetectable: Combining Kolmogorov-Arnold Networks and MLP for AI-Generated Image Detection,10.48550/arxiv.2408.09371,Curated,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=curated,,,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Source metadata""}}",
doi:10.3390/ai5030076,Detection of AI-Generated Synthetic Images with a Lightweight CNN,10.3390/ai5030076,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,venue_review_required=true | affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,true,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}, ""venue"": {""source"": ""OpenAlex"", ""status"": ""Needs review""}}",venue|affiliations
doi:10.1016/j.heliyon.2024.e37163,Detection of real-time deep fakes and face forgery in video conferencing employing generative adversarial networks,10.1016/j.heliyon.2024.e37163,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
doi:10.48550/arxiv.2406.13688,Development of a Dual-Input Neural Model for Detecting AI-Generated Imagery,10.48550/arxiv.2406.13688,Curated,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=curated,,,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Source metadata""}}",
curated:19c7b91816312d2877c9,Did You Note My Palette? Unveiling Synthetic Images Through Color Statistics,10.1145/3658664.3659652,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
curated:6a0913decc4e81abddb3,Diffusion Models as a Representation Learner for Deepfake Image Detection,10.1007/978-3-031-78305-0_15,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
curated:87ef976b546206fde199,"DistilDIRE: A Small, Fast, Cheap and Lightweight Diffusion Synthesized Deepfake Detection",10.48550/arxiv.2406.00856,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Verified""}}",
curated:3c8696103d9d5e608281,DRCT: Diffusion Reconstruction Contrastive Training Towards Universal Detection of Diffusion Generated Images,,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_added,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
curated:8cb907bc9003c61325f8,E3: Ensemble of Expert Embedders for Adapting Synthetic Image Detectors to New Generators Using Limited Data,10.1109/cvprw63382.2024.00437,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""OpenAlex"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Verified""}}",
doi:10.1109/sin63213.2024.10871900,Enhancing AI-Generated Image Detection with a Novel Approach and Comparative Analysis,10.1109/sin63213.2024.10871900,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
curated:a0c532923fe10a4ee7c0,Enhancing Deepfake Detection with Diversified Self-Blending Images and Residuals,10.1109/access.2024.3382196,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
doi:10.1109/mvip62238.2024.10491148,Enhancing the Generalization of Synthetic Image Detection Models Through the Exploration of Features in Deep Detection Models,10.1109/mvip62238.2024.10491148,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | affiliation.preliminary=true | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
