paper_id,title,field,authoritative_source,canonical_normalization_rule,expected_public_representation,blank_allowed,intentional_display_transformation,source_value,admin_value,public_papers_value,public_map_values,classification,pipeline_layer,details
openalex:https://openalex.org/w4391563741,Detecting Multimedia Generated by Large AI Models: A Survey,doi,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,canonical lowercase DOI without URL prefix,doi,true,link is rendered as https://doi.org/<doi>,10.36227/techrxiv.170723324.44685515/v1,10.36227/techrxiv.170723324.44685515/v1,10.36227/techrxiv.170723324.44685515/v1,"[""10.36227/techrxiv.170723324.44685515/v1""]",DISPLAY_ONLY,public→frontend/CSV,link is rendered as https://doi.org/<doi>
openalex:https://openalex.org/w4391563741,Detecting Multimedia Generated by Large AI Models: A Survey,arxiv_id,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,base arXiv ID without URL/version suffix,arxiv_id,true,link is rendered as https://arxiv.org/abs/<id>,2402.00045,2402.00045,2402.00045,"[""2402.00045""]",DISPLAY_ONLY,public→frontend/CSV,link is rendered as https://arxiv.org/abs/<id>
openalex:https://openalex.org/w4391563741,Detecting Multimedia Generated by Large AI Models: A Survey,task,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,canonical task enum,task,false,human-readable label,detection,detection,detection,"[""detection""]",DISPLAY_ONLY,public→frontend/CSV,human-readable label
openalex:https://openalex.org/w4391563741,Detecting Multimedia Generated by Large AI Models: A Survey,paper_categories,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,ordered canonical category enum,paper_categories,true,human-readable badges,"[""survey""]","[""survey""]","[""survey""]","[""[\""survey\""]""]",DISPLAY_ONLY,public→frontend/CSV,human-readable badges
openalex:https://openalex.org/w4391563741,Detecting Multimedia Generated by Large AI Models: A Survey,source_database,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,case-insensitive source label,source_database,true,not used to replace factual metadata,OpenAlex,openalex,openalex,"[""curated""]",DISPLAY_ONLY,public→frontend/CSV,not used to replace factual metadata
openalex:https://openalex.org/w4391563741,Detecting Multimedia Generated by Large AI Models: A Survey,metadata_source,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,case-insensitive public source label,metadata_source,true,may be summarized as public provenance,,,,[],MISSING_OPTIONAL,authoritative/public,Optional metadata is not available; no value was inferred.
openalex:https://openalex.org/w4391563741,Detecting Multimedia Generated by Large AI Models: A Survey,review_status,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,scope-aware public status mapping,review_status,true,normalized only for metadata status,,,,[],MISSING_OPTIONAL,authoritative/public,Optional metadata is not available; no value was inferred.
openalex:https://openalex.org/w4391563741,Detecting Multimedia Generated by Large AI Models: A Survey,curation_status,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,scope-aware public status mapping,curation_status,true,normalized only for metadata status,needs_review,needs_review,,[],MISSING_OPTIONAL,authoritative/public,Optional metadata is not available; no value was inferred.
openalex:https://openalex.org/w4391563741,Detecting Multimedia Generated by Large AI Models: A Survey,affiliations,active curated mappings or source fallback when unreviewed,"ordered institution IDs, names, and attributed authors",author_institution_affiliations/affiliations,true,institution names and locations are formatted only,"[{""index"":1,""name"":""Purdue University"",""canonical_name"":""Purdue University"",""institution_id"":""institution:90b589325857dff0"",""institution_type"":""university"",""country"":""United States"",""country_code"":"""",""region"":""Indiana"",""location_display"":""Indiana, United States""},{""index"":2,""name"":""Nanchang University"",""canonical_name"":""Nanchang University"",""institution_id"":""institution:74eb5a7db0242865"",""institution_type"":""university"",""country"":""China"",""country_code"":"""",""region"":""Jiangxi"",""location_display"":""Jiangxi, China""},{""index"":3,""name"":""Amazon Prime Video"",""canonical_name"":""Amazon Prime Video"",""institution_id"":""institution:284bfcf10a3b1ebf"",""institution_type"":""company"",""country"":""United States"",""country_code"":"""",""region"":""Washington"",""location_display"":""Washington, United States""},{""index"":4,""name"":""University at Albany, SUNY"",""canonical_name"":""University at Albany, SUNY"",""institution_id"":""institution:7506c126bc077e9b"",""institution_type"":""university"",""country"":""United States"",""country_code"":"""",""region"":""New York"",""location_display"":""New York, United States""},{""index"":5,""name"":""University of Naples Federico II"",""canonical_name"":""University of Naples Federico II"",""institution_id"":""institution:d046d2c57bb3a863"",""institution_type"":""university"",""country"":""Italy"",""country_code"":"""",""region"":""Campania"",""location_display"":""Campania, Italy""}]","[[""institution:90b589325857dff0"",""purdue university"",[""li lin"",""neeraj gupta"",""shu hu""]],[""institution:74eb5a7db0242865"",""nanchang university"",[""yue zhang"",""feng ding""]],[""institution:284bfcf10a3b1ebf"",""amazon prime video"",[""chun-hao liu""]],[""institution:7506c126bc077e9b"",""university at albany, suny"",[""xin wang"",""xin li""]],[""institution:d046d2c57bb3a863"",""university of naples federico ii"",[""luisa verdoliva""]]]","[[""institution:90b589325857dff0"",""purdue university"",[""li lin"",""neeraj gupta"",""shu hu""]],[""institution:74eb5a7db0242865"",""nanchang university"",[""yue zhang"",""feng ding""]],[""institution:284bfcf10a3b1ebf"",""amazon prime video"",[""chun-hao liu""]],[""institution:7506c126bc077e9b"",""university at albany, suny"",[""xin wang"",""xin li""]],[""institution:d046d2c57bb3a863"",""university of naples federico ii"",[""luisa verdoliva""]]]","[""[[\""institution:90b589325857dff0\"",\""purdue university\"",[\""li lin\"",\""neeraj gupta\"",\""shu hu\""]],[\""institution:74eb5a7db0242865\"",\""nanchang university\"",[\""yue zhang\"",\""feng ding\""]],[\""institution:284bfcf10a3b1ebf\"",\""amazon prime video\"",[\""chun-hao liu\""]],[\""institution:7506c126bc077e9b\"",\""university at albany, suny\"",[\""xin wang\"",\""xin li\""]],[\""institution:d046d2c57bb3a863\"",\""university of naples federico ii\"",[\""luisa verdoliva\""]]]""]",CONSISTENT,,
openalex:https://openalex.org/w4391563741,Detecting Multimedia Generated by Large AI Models: A Survey,author_institution_attribution,active paper–institution mappings,ordered author to institution-ID assignments,author_institution_indices,true,superscript indices are derived from exported ordering,,"[[""chun-hao liu"",[""institution:284bfcf10a3b1ebf""]],[""feng ding"",[""institution:74eb5a7db0242865""]],[""li lin"",[""institution:90b589325857dff0""]],[""luisa verdoliva"",[""institution:d046d2c57bb3a863""]],[""neeraj gupta"",[""institution:90b589325857dff0""]],[""shu hu"",[""institution:90b589325857dff0""]],[""xin li"",[""institution:7506c126bc077e9b""]],[""xin wang"",[""institution:7506c126bc077e9b""]],[""yue zhang"",[""institution:74eb5a7db0242865""]]]","[[""chun-hao liu"",[""institution:284bfcf10a3b1ebf""]],[""feng ding"",[""institution:74eb5a7db0242865""]],[""li lin"",[""institution:90b589325857dff0""]],[""luisa verdoliva"",[""institution:d046d2c57bb3a863""]],[""neeraj gupta"",[""institution:90b589325857dff0""]],[""shu hu"",[""institution:90b589325857dff0""]],[""xin li"",[""institution:7506c126bc077e9b""]],[""xin wang"",[""institution:7506c126bc077e9b""]],[""yue zhang"",[""institution:74eb5a7db0242865""]]]","[""[[\""chun-hao liu\"",[\""institution:284bfcf10a3b1ebf\""]],[\""feng ding\"",[\""institution:74eb5a7db0242865\""]],[\""li lin\"",[\""institution:90b589325857dff0\""]],[\""luisa verdoliva\"",[\""institution:d046d2c57bb3a863\""]],[\""neeraj gupta\"",[\""institution:90b589325857dff0\""]],[\""shu hu\"",[\""institution:90b589325857dff0\""]],[\""xin li\"",[\""institution:7506c126bc077e9b\""]],[\""xin wang\"",[\""institution:7506c126bc077e9b\""]],[\""yue zhang\"",[\""institution:74eb5a7db0242865\""]]]""]",DISPLAY_ONLY,public→frontend/CSV,superscript indices are derived from exported ordering
openalex:https://openalex.org/w4391563741,Detecting Multimedia Generated by Large AI Models: A Survey,location_ids,confirmed institution locations for map-eligible relationships,ordered unique location IDs,map location_id; paper summaries intentionally omit IDs,true,location labels are display transformations,,"[""location:90b589325857dff04efc"",""location:74eb5a7db024286599fe"",""location:284bfcf10a3b1ebf659b"",""location:7506c126bc077e9b7fdc"",""location:d046d2c57bb3a863a89a""]","[""location:90b589325857dff04efc"",""location:74eb5a7db024286599fe"",""location:284bfcf10a3b1ebf659b"",""location:7506c126bc077e9b7fdc"",""location:d046d2c57bb3a863a89a""]","[""[\""location:90b589325857dff04efc\""]"",""[\""location:74eb5a7db024286599fe\""]"",""[\""location:284bfcf10a3b1ebf659b\""]"",""[\""location:7506c126bc077e9b7fdc\""]"",""[\""location:d046d2c57bb3a863a89a\""]""]",DISPLAY_ONLY,confirmed locations→map/frontend,Location IDs remain on map records; Paper Details displays labels.
openalex:https://openalex.org/w4402524935,Detecting the Undetectable: Combining Kolmogorov-Arnold Networks and MLP for AI-Generated Image Detection,paper_id,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,trim; exact stable ID,paper_id when locally curated; external identity otherwise,true,not reconstructed for display,,,,"[""curated-map:73110cb8f443b07e892e"",""curated-map:d73c2f8e32c347af0620""]",MISSING_OPTIONAL,authoritative/public,Optional metadata is not available; no value was inferred.
openalex:https://openalex.org/w4402524935,Detecting the Undetectable: Combining Kolmogorov-Arnold Networks and MLP for AI-Generated Image Detection,title,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,Unicode NFKC; collapse whitespace,canonical title string,false,typographic markup only,Detecting the Undetectable: Combining Kolmogorov-Arnold Networks and MLP for AI-Generated Image Detection,detecting the undetectable: combining kolmogorov-arnold networks and mlp for ai-generated image detection,detecting the undetectable: combining kolmogorov-arnold networks and mlp for ai-generated image detection,"[""detecting the undetectable: combining kolmogorov-arnold networks and mlp for ai-generated image detection""]",DISPLAY_ONLY,public→frontend/CSV,typographic markup only
openalex:https://openalex.org/w4402524935,Detecting the Undetectable: Combining Kolmogorov-Arnold Networks and MLP for AI-Generated Image Detection,authors,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,ordered Unicode-normalized names,ordered author objects/names,false,joined with punctuation and affiliation superscripts,"[""Taharim Rahman Anon"",""Jakaria Islam Emon""]","[""taharim rahman anon"",""jakaria islam emon""]","[""taharim rahman anon"",""jakaria islam emon""]","[""[\""taharim rahman anon\"",\""jakaria islam emon\""]""]",DISPLAY_ONLY,public→frontend/CSV,joined with punctuation and affiliation superscripts
openalex:https://openalex.org/w4402524935,Detecting the Undetectable: Combining Kolmogorov-Arnold Networks and MLP for AI-Generated Image Detection,publication_year,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,integer year,publication_year and year agree,false,decimal year label,2024,2024,2024,"[""2024""]",DISPLAY_ONLY,public→frontend/CSV,decimal year label
openalex:https://openalex.org/w4402524935,Detecting the Undetectable: Combining Kolmogorov-Arnold Networks and MLP for AI-Generated Image Detection,publication_date,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,ISO date string,publication_date,true,display may omit missing date,2024-08-18,2024-08-18,2024-08-18,"[""2024-08-18""]",DISPLAY_ONLY,public→frontend/CSV,display may omit missing date
openalex:https://openalex.org/w4402524935,Detecting the Undetectable: Combining Kolmogorov-Arnold Networks and MLP for AI-Generated Image Detection,venue,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,canonical venue name; blank for books,venue_name/venue,true,venue_label may add acronym/track,arXiv (Cornell University),arxiv,arxiv,"[""arxiv""]",DISPLAY_ONLY,public→frontend/CSV,venue_label may add acronym/track
