queue_id,audit_id,mapping_id,paper_id,paper_title,year,doi,openalex_url,author,current_institution,current_institution_id,raw_affiliation,suggested_canonical_institution,suggested_institution_id,severity,issue_type,reason,recommended_action,finding_status,resolution_action,resolution_note,is_current,created_at,updated_at,resolved_at,resolved_by
institution-review:bf2aa042e9280cf452c0,institution-consistency:230495422591aae22c18,,,,,,,,The Chinese University of Hong Kong,institution:5396ea72656b4b19,,Chinese University of Hong Kong,institution:ff4b6fb0e7e3f155,low,duplicate_institution,Why flagged: multiple active institution entities have semantically equivalent canonical names.,Review aliases and merge only with explicit confirmation.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-22T21:55:25+00:00,2026-07-28T14:23:39+00:00,2026-07-26T14:56:58+00:00,queue-sync
institution-review:1e5c1edb76723876fca6,institution-consistency:4d3546dab9332f402e7d,,,,,,,,"The Chinese University of Hong Kong, Shenzhen",institution:5dbb9ac6a407e079,,"Chinese University of Hong Kong, Shenzhen",institution:d31a9474efa16c6c,low,duplicate_institution,Why flagged: multiple active institution entities have semantically equivalent canonical names.,Review aliases and merge only with explicit confirmation.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-22T21:55:25+00:00,2026-07-28T14:32:17+00:00,2026-07-26T14:56:58+00:00,queue-sync
institution-review:28a9257b039c28ac1f20,institution-consistency:5ea3dcb3611b8a032054,,,,,,,,Sorbonne University,institution:6688d0d34a3ee58b,,Sorbonne University,institution:6688d0d34a3ee58b,low,duplicate_institution,Why flagged: multiple active institution entities have semantically equivalent canonical names.,Review aliases and merge only with explicit confirmation.,archived,resolved_by_reaudit,Exact-equivalent canonical records were consolidated.,false,2026-07-22T21:55:25+00:00,2026-08-24T17:13:12Z,2026-08-24T17:13:12Z,institution-identity-audit
institution-review:838fe459480bb3c6a046,institution-consistency:89fee8c98aa085b800e8,,,,,,,,Grenoble INP,institution:475fa3f7d32d5d27,,Grenoble INP,institution:475fa3f7d32d5d27,low,duplicate_institution,Why flagged: multiple active institution entities have semantically equivalent canonical names.,Review aliases and merge only with explicit confirmation.,archived,resolved_by_reaudit,Exact-equivalent canonical records were consolidated.,false,2026-07-22T21:55:25+00:00,2026-08-24T17:13:12Z,2026-08-24T17:13:12Z,institution-identity-audit
institution-review:8dc01f8bd6771fc84f2f,institution-consistency:98cad10c796b21aa386d,,,,,,,,Jinan University,institution:8632718a2c1444c6,,University of Jinan,institution:4dc98405f4a72728,low,duplicate_institution,Why flagged: multiple active institution entities have semantically equivalent canonical names.,Review aliases and merge only with explicit confirmation.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-22T21:55:25+00:00,2026-07-28T14:23:39+00:00,2026-07-26T14:56:29+00:00,queue-sync
institution-review:c49849dd4e20ebe26505,institution-consistency:bd4385a7be6c33e6f270,,,,,,,,Polytechnic University of Hauts-de-France,institution:1e2fe2432a089705,,Polytechnic University of Hauts-de-France,institution:1e2fe2432a089705,low,duplicate_institution,Why flagged: multiple active institution entities have semantically equivalent canonical names.,Review aliases and merge only with explicit confirmation.,archived,resolved_by_reaudit,Exact-equivalent canonical records were consolidated.,false,2026-07-22T21:55:25+00:00,2026-08-24T17:13:12Z,2026-08-24T17:13:12Z,institution-identity-audit
institution-review:3467f46f276a0292558f,institution-consistency:ea03a8a41079e2cce708,mapping:59fdda701b76db9535d9,curated:d1195175f50833c90a64,ADRD: Detecting diffusion-generated images via adversarial perturbation induced reconstruction discrepancy,2026,10.1371/journal.pone.0350655,https://openalex.org/W7168285345,Mei Sun,Jiaxing Vocational Technical College,institution:d9bedf96789f3033,"School of Internet, Jiaxing Vocational and Technical College, Jiaxing, Zhejiang, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-22T21:55:25+00:00,2026-07-28T14:25:54+00:00,,
institution-review:fbdd37e400874b44bb21,institution-consistency:53125f3f65997f8ecc1b,mapping:59fdda701b76db9535d9,curated:d1195175f50833c90a64,ADRD: Detecting diffusion-generated images via adversarial perturbation induced reconstruction discrepancy,2026,10.1371/journal.pone.0350655,https://openalex.org/W7168285345,Shuangxi Chen,Jiaxing Vocational Technical College,institution:d9bedf96789f3033,"School of Internet, Jiaxing Vocational and Technical College, Jiaxing, Zhejiang, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-22T21:55:25+00:00,2026-07-28T14:25:54+00:00,,
institution-review:7b93cab68f5c4797e18c,institution-consistency:25b9d571e580e437d340,mapping:59fdda701b76db9535d9,curated:d1195175f50833c90a64,ADRD: Detecting diffusion-generated images via adversarial perturbation induced reconstruction discrepancy,2026,10.1371/journal.pone.0350655,https://openalex.org/W7168285345,Xiangwei Hu,Jiaxing Vocational Technical College,institution:d9bedf96789f3033,"School of Internet, Jiaxing Vocational and Technical College, Jiaxing, Zhejiang, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-22T21:55:25+00:00,2026-07-28T14:25:54+00:00,,
institution-review:f07be580e7f3d64b6eaf,institution-consistency:e76e353ca69a896ecdd1,mapping:59fdda701b76db9535d9,curated:d1195175f50833c90a64,ADRD: Detecting diffusion-generated images via adversarial perturbation induced reconstruction discrepancy,2026,10.1371/journal.pone.0350655,https://openalex.org/W7168285345,Yi Zhou,Jiaxing Vocational Technical College,institution:d9bedf96789f3033,"School of Internet, Jiaxing Vocational and Technical College, Jiaxing, Zhejiang, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-22T21:55:25+00:00,2026-07-28T14:25:54+00:00,,
institution-review:0e7a30a0cdacc2ef8f53,institution-consistency:f2894e84e4b93bb8d859,mapping:18e2f89907e0f8c249d9,curated:a3fb37f39cb20a95e3bf,Can model attribution bridge AI's accountability gap in safety-critical domains?,2026,10.1098/rsta.2025.0117,https://openalex.org/W7169086594,Marc Juárez,University of Edinburgh,institution:9ffc21de60b360ff,"Schoolof Informatics,The UniversityofEdinburgh,Edinburgh, UK",,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,open,,,true,2026-07-22T21:55:25+00:00,2026-07-28T14:25:54+00:00,,
institution-review:48779859ca416c0a011f,institution-consistency:25790e80b52091edc6e5,mapping:8bde822b616608f7d149,openalex:W7128586659,IoT-Oriented Security for Small Sensor Systems Using DnCNN Denoising and Multimodal Feature Fusion for Image Forgery Detection,2026,https://doi.org/10.3390/s26041172,https://openalex.org/W7128586659,Nimra Nasir,Government Sadiq College Women University,institution:823a09a4580fb39e,"Department of Computer Science & IT, The Govt. Sadiq College Women University, Bahawalpur 63100, Pakistan",,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,open,,,true,2026-07-22T21:55:25+00:00,2026-07-28T14:25:54+00:00,,
institution-review:acf59f3a652692ddef27,institution-consistency:6b68f9b3618e44c0a1d8,mapping:8bde822b616608f7d149,openalex:W7128586659,IoT-Oriented Security for Small Sensor Systems Using DnCNN Denoising and Multimodal Feature Fusion for Image Forgery Detection,2026,https://doi.org/10.3390/s26041172,https://openalex.org/W7128586659,Syeda Sitara Waseem,Government Sadiq College Women University,institution:823a09a4580fb39e,"Department of Computer Science & IT, The Govt. Sadiq College Women University, Bahawalpur 63100, Pakistan",,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,open,,,true,2026-07-22T21:55:25+00:00,2026-07-28T14:25:54+00:00,,
institution-review:f55fc0c1e0e669f11bb3,institution-consistency:b3d450dce17b8aa9ef77,mapping:11263b06d9b557326e96,curated:3e707a16418405139945,Towards Generalizable AI-Generated Image Detection via Image-Adaptive Prompt Learning,2025,10.48550/arxiv.2508.01603,https://openalex.org/W4415330533,Xu Zhou,Sangfor Technologies Inc. (institution:a86e3c911036d069),institution:3fbfa9f5164d66f4,Sangfor Technologies Inc.,,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,archived,mapping_replaced,Linked mapping now targets another institution; prior finding retained as historical audit evidence.,false,2026-07-22T21:55:25+00:00,2026-07-22T22:11:31+00:00,2026-07-22T22:11:31+00:00,mapping-sync
institution-review:ac5789fce34739176a3b,institution-consistency:bd225858295d81a1d9ed,mapping:ae787b01f59386a8984e,curated:3e707a16418405139945,Towards Generalizable AI-Generated Image Detection via Image-Adaptive Prompt Learning,2025,10.48550/arxiv.2508.01603,https://openalex.org/W4415330533,Zhen Lei,Macau University of Science and Technology,institution:d8d45546142be201,"SCSE, FIE, M.U.S.T.",,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,open,,,true,2026-07-22T21:55:25+00:00,2026-07-28T14:25:54+00:00,,
institution-review:125f34691aecac97f80e,institution-consistency:5bbdc4f7e74dfa5c25ec,mapping:11263b06d9b557326e96,curated:3e707a16418405139945,Towards Generalizable AI-Generated Image Detection via Image-Adaptive Prompt Learning,2025,10.48550/arxiv.2508.01603,https://openalex.org/W4415330533,Zichang Tan,Sangfor Technologies Inc. (institution:a86e3c911036d069),institution:3fbfa9f5164d66f4,Sangfor Technologies Inc.,,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,archived,mapping_replaced,Linked mapping now targets another institution; prior finding retained as historical audit evidence.,false,2026-07-22T21:55:25+00:00,2026-07-22T22:11:31+00:00,2026-07-22T22:11:31+00:00,mapping-sync
institution-review:81e9239ffed58e4ce64c,institution-audit:d7c62b6e7ed01a561c57,mapping:95192f5f75066b27b440,curated:613af6288792f6ece505,The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),2025,10.18653/v1/2025.ijcnlp-long.100,https://openalex.org/W4404988034,Sainath Reddy Sankepally,"International Institute of Information Technology, Naya Raipur",institution:118c2f047da4525d,"International Institute of Information Technology, India IIIT-Naya Raipur inferred from the LinkedIn profile of the author",,,high,confirmed_mapping_changed,"Why flagged: a trusted mapping changed from 'International Institute of Information Technology' to 'International Institute of Information Technology, Naya Raipur'; change source=admin_mapping_update, user/action=local-admin, timestamp=2026-07-22T22:18:22Z.",Confirm that this institution replacement was intentional and evidence-backed.,resolved,mapping_change_confirmed,"Confirmed the intentional refinement from the ambiguous paper wording International Institute of Information Technology, India to IIIT-Naya Raipur. ACL Anthology ties Sainath Reddy Sankepally to marker 5; the named author LinkedIn education record identifies IIIT-Naya Raipur for 2020–2024.",false,2026-07-22T22:26:47+00:00,2026-07-26T15:44:05+00:00,2026-07-26T15:44:05+00:00,local-admin
institution-review:b90e3cb56242e81d8c32,institution-audit:f79ae6008558a36abf28,mapping:11263b06d9b557326e96,curated:3e707a16418405139945,Towards Generalizable AI-Generated Image Detection via Image-Adaptive Prompt Learning,2025,10.48550/arxiv.2508.01603,https://openalex.org/W4415330533,Zichang Tan; Xu Zhou,Sangfor Technologies Inc.,institution:a86e3c911036d069,Sangfor Technologies Inc.,,,high,confirmed_mapping_changed,"Why flagged: a trusted mapping changed from 'Sangfor Technologies Inc. (institution:a86e3c911036d069)' to 'Sangfor Technologies Inc.'; change source=admin_mapping_update, user/action=local-admin, timestamp=2026-07-22T22:11:31Z.",Confirm that this institution replacement was intentional and evidence-backed.,resolved,mapping_change_confirmed,"Confirmed migration from the temporary duplicate Sangfor entity to the established Sangfor canonical institution. The duplicate was created from an ID-qualified display label; the CVF accepted paper assigns Zichang Tan and Xu Zhou to affiliation 4, Sangfor Technologies Inc.",false,2026-07-22T22:26:47+00:00,2026-08-09T08:33:57+00:00,2026-07-26T15:44:05+00:00,local-admin
institution-review:d2e682f526a6c27906f7,institution-consistency:d6b0f3cfa579d527608e,,,,,,,,Polytechnic University of Hauts-de-France,institution:1e2fe2432a089705,,Polytechnic University of Hauts-de-France,institution:1e2fe2432a089705,low,duplicate_institution,Why flagged: multiple active institution entities have semantically equivalent canonical names.,Review aliases and merge only with explicit confirmation.,archived,resolved_by_reaudit,Exact-equivalent canonical records were consolidated.,false,2026-07-22T22:26:47+00:00,2026-08-24T17:13:12Z,2026-08-24T17:13:12Z,institution-identity-audit
