mapping_id,paper_id,title,year,doi,openalex_url,institution,institution_id,location_id,institution_authors,author_order,affiliation_order,raw_affiliation,openalex_institution_id,institution_city,institution_country,institution_latitude,institution_longitude,provenance_source,mapping_status,created_at,updated_at
mapping:05eff74064b5b2b1278d,curated:3c22ad3ac0639bf3d2b5,Multiscale Spatial Frequency-Aware Transformer and Saturation Analysis for Universal Deepfake Detection,2026,10.1109/TCYB.2026.3690601,,"Institute of Automation, Chinese Academy of Sciences",institution:966ff12833f90bb0,,Chen Chen,,3,"State Key Laboratory of Multimodal Artificial Intelligence Systems, Institute of Automation, Chinese Academy of Sciences, Beijing 100190, China",,,,,,manually_confirmed,active,2026-07-17T22:07:45Z,2026-07-17T22:07:45Z
mapping:1a29a46981a791438d8a,curated:3c22ad3ac0639bf3d2b5,Multiscale Spatial Frequency-Aware Transformer and Saturation Analysis for Universal Deepfake Detection,2026,10.1109/TCYB.2026.3690601,,Princess Nourah bint Abdulrahman University,institution:a0aa144d9d2444cc,,Hadeel Alsolai,,4,"Department of Information Systems, College of Computer and Information Sciences, Princess Nourah bint Abdulrahman University, P.O. Box 84428, Riyadh 11671, Saudi Arabia",,,,,,manually_confirmed,active,2026-07-17T22:07:58Z,2026-07-17T22:07:58Z
mapping:f901d1f63d0e8d6b5b3f,curated:3c22ad3ac0639bf3d2b5,Multiscale Spatial Frequency-Aware Transformer and Saturation Analysis for Universal Deepfake Detection,2026,10.1109/TCYB.2026.3690601,,Nottingham Trent University,institution:c055ca96e505b797,,Shahid Mumtaz,,5,"Department of Computer Sciences, Nottingham Trent University, NG1 4FQ Nottingham, U.K.",,,,,,manually_confirmed,active,2026-07-17T22:08:14Z,2026-07-17T22:08:14Z
mapping:94a13c727f90e6339e38,openalex:W4405778887,Advanced Detection of AI-Generated Images Through Vision Transformers,2024,10.1109/access.2024.3522759,https://openalex.org/W4405778887,Everest English Boarding Secondary School,institution:141dbbea6bba3a37,,Darshan Lamichhane,,1,"Everest English Boarding Secondary School, Butwal 32907, Nepal",,,,,,manually_confirmed,active,2026-07-17T22:11:45Z,2026-07-17T22:11:45Z
mapping:d6d4c837db401aef2668,openalex:W4408355373,Spatial-Temporal Reconstruction Error for AIGC-based Forgery Image Detection,2025,https://doi.org/10.1109/icassp49660.2025.10890455,https://openalex.org/W4408355373,Zhejiang University,institution:e433baf78e80004b,,Chengji Shen; Kaixuan Chen; Mingli Song; Zunlei Feng,,1,"State Key Laboratory of Blockchain and Data Security, Zhejiang University",,,,,,manually_confirmed,active,2026-07-17T22:24:22Z,2026-07-17T22:24:22Z
mapping:1d5c84575f83c2db6177,openalex:W4408355373,Spatial-Temporal Reconstruction Error for AIGC-based Forgery Image Detection,2025,https://doi.org/10.1109/icassp49660.2025.10890455,https://openalex.org/W4408355373,Alibaba Group,institution:73f449eb6a3c05d3,,Zhenjiang Liu,,2,"Idlefish Network Technology, Alibaba Group",,,,,,manually_confirmed,active,2026-07-17T22:24:50Z,2026-07-17T22:24:50Z
mapping:5a975fc8a0fa112590b7,openalex:W4408355373,Spatial-Temporal Reconstruction Error for AIGC-based Forgery Image Detection,2025,https://doi.org/10.1109/icassp49660.2025.10890455,https://openalex.org/W4408355373,Zhejiang University of Technology,institution:9b91aedca1273b56,,Jie Lei,,3,"College of Computer Science and Technology, Zhejiang University of Technology",,,,,,manually_confirmed,active,2026-07-17T22:25:07Z,2026-07-17T22:25:07Z
mapping:67fe303ee819f53d351a,openalex:W4408355373,Spatial-Temporal Reconstruction Error for AIGC-based Forgery Image Detection,2025,https://doi.org/10.1109/icassp49660.2025.10890455,https://openalex.org/W4408355373,Hangzhou High-Tech Zone (Binjiang) Institute of Blockchain and Data Security,institution:91e76fe32279c58d,,Chengji Shen; Kaixuan Chen; Mingli Song; Zunlei Feng,,4,Hangzhou High-Tech Zone (Binjiang) Institute of Blockchain and Data Security,,,,,,manually_confirmed,active,2026-07-17T22:25:35Z,2026-07-17T22:25:35Z
mapping:9164a904678562689e98,openalex:W4392981221,GAN Generated Fake Human Face Image Detection,2024,10.1109/iitcee59897.2024.10467257,https://openalex.org/W4392981221,Vishwakarma Institute of Technology,institution:dbb7fb7fdd9bd486,,Swati Shilaskar; Mayur Talewar; Soham Tak; Sidhesh Goud,,1,"Department of Electronics and Telecommunication Engineering, Vishwakarma Institute of Technology, Pune, India",,,,,,manually_confirmed,active,2026-07-17T23:01:41Z,2026-07-17T23:01:41Z
mapping:eabf85fb6bbe00464322,openalex:W4390873235,DIRE for Diffusion-Generated Image Detection,2023,10.1109/iccv51070.2023.02051,https://openalex.org/W4390873235,University of Science and Technology of China,institution:e721b03b6f6c172d,,Zhendong Wang; Wengang Zhou; Weilun Wang; Hezhen Hu; Houqiang Li,,1,"CAS Key Laboratory of GIPAS, EEIS Department, University of Science and Technology of China",,,,,,manually_confirmed,active,2026-07-17T23:08:31Z,2026-07-17T23:08:31Z
mapping:be6f5040098cef042c7c,openalex:W4390873235,DIRE for Diffusion-Generated Image Detection,2023,10.1109/iccv51070.2023.02051,https://openalex.org/W4390873235,Microsoft Research Asia,institution:7b971ad17fd639eb,,Jianmin Bao,,2,Microsoft Research Asia,,,,,,manually_confirmed,active,2026-07-17T23:08:44Z,2026-07-17T23:08:44Z
mapping:eee47ea69c42e3cf5cd2,openalex:W4390873235,DIRE for Diffusion-Generated Image Detection,2023,10.1109/iccv51070.2023.02051,https://openalex.org/W4390873235,"Institute of Artificial Intelligence, Hefei Comprehensive National Science Center",institution:db049bef3a2d25e0,,Wengang Zhou; Houqiang Li,,3,"Institute of Artificial Intelligence, Hefei Comprehensive National Science Center",,,,,,manually_confirmed,active,2026-07-17T23:09:38Z,2026-07-17T23:30:06Z
mapping:e8cc39a588fe0f056d45,openalex:W4390873235,DIRE for Diffusion-Generated Image Detection,2023,10.1109/iccv51070.2023.02051,https://openalex.org/W4390873235,Merchants Union Consumer Finance Company,institution:73df77aca515d21a,,Hong Chen,,4,Merchants Union Consumer Finance Company,,,,,,manually_confirmed,active,2026-07-17T23:09:55Z,2026-07-17T23:09:55Z
mapping:45efaf7cffc63304402c,curated:dcf7aae2c8590b07aff3,Leveraging Frequency Analysis for Deep Fake Image Recognition,2020,10.48550/arxiv.2003.08685,https://openalex.org/W3012033723,Ruhr University Bochum,institution:8f8dd64c6339c8ff,,Joel Frank; Thorsten Eisenhofer; Lea Schönherr; Asja Fischer; Dorothea Kolossa; Thorsten Holz,,1,"Ruhr-Universität Bochum, Horst Görtz Institute for IT Security, Bochum, Germany",,,,,,manually_confirmed,active,2026-07-17T23:14:23Z,2026-07-17T23:14:23Z
mapping:6cde5e5f2aa2f63ab83b,openalex:W4402915983,Raising the Bar of AI-generated Image Detection with CLIP,2024,10.1109/cvprw63382.2024.00439,https://openalex.org/W4402915983,Technical University of Munich,institution:f42de06978b10eb5,,Matthias Nießner; Luisa Verdoliva,,2,Technical University of Munich,,,,,,manually_confirmed,active,2026-07-17T23:17:03Z,2026-07-17T23:17:03Z
mapping:9350828d5bb33e52e633,openalex:W4391555851,A Single Simple Patch is All You Need for AI-generated Image Detection,2024,10.48550/arxiv.2402.01123,https://openalex.org/W4391555851,Nanjing University of Aeronautics and Astronautics,institution:17d17325e0e0dae2,,Jiaxuan Chen,,1,,,,,,,manually_confirmed,active,2026-07-17T23:21:28Z,2026-07-17T23:21:28Z
mapping:efbdf7da51cdbd9aaefc,openalex:W4391555851,A Single Simple Patch is All You Need for AI-generated Image Detection,2024,10.48550/arxiv.2402.01123,https://openalex.org/W4391555851,Shanghai Jiao Tong University,institution:fccd5d0ac9cc52f9,,Jieteng Yao; Li Niu,,2,,,,,,,manually_confirmed,active,2026-07-17T23:21:48Z,2026-07-17T23:21:48Z
mapping:90c640eeb4d1c02671da,openalex:W4407129617,Detecting AI Generated Images Through Texture and Frequency Analysis of Patches,2024,10.1109/aivrv63595.2024.10860248,https://openalex.org/W4407129617,BASIS International School Nanjing,institution:04c73587b47761ee,,Yuming Chen,,1,Basis International School Naning,,,,,,manually_confirmed,active,2026-07-17T23:22:28Z,2026-07-18T14:29:30Z
mapping:6456093844c656d4ddcd,openalex:W4407129617,Detecting AI Generated Images Through Texture and Frequency Analysis of Patches,2024,10.1109/aivrv63595.2024.10860248,https://openalex.org/W4407129617,Georgetown University,institution:40b8f4b8f6c89e51,,Maryam Yashtini,,2,"Department of Mathematics and Statistics, Georgetown University, Washington DC, USA",,,,,,manually_confirmed,active,2026-07-17T23:22:44Z,2026-07-17T23:22:44Z
mapping:3f9548fd8f88f01e9336,curated:14272073fa5bc0e301b5,LEGION: Learning to Ground and Explain for Synthetic Image Detection,2025,https://doi.org/10.1109/iccv51701.2025.01760,https://openalex.org/W4414903171,Shanghai Jiao Tong University,institution:fccd5d0ac9cc52f9,,Hengrui Kang; Zichen Wen; Linfeng Zhang,,1,Shanghai Jiao Tong University,,,,,,manually_confirmed,active,2026-07-20T18:13:24Z,2026-07-20T18:13:24Z
mapping:ced5ad8d347425712903,curated:14272073fa5bc0e301b5,LEGION: Learning to Ground and Explain for Synthetic Image Detection,2025,https://doi.org/10.1109/iccv51701.2025.01760,https://openalex.org/W4414903171,Shanghai Artificial Intelligence Laboratory,institution:c107a95b6cb53ac5,,Hengrui Kang; Siwei Wen; Zichen Wen; Junyan Ye; Weijia Li; Peilin Feng; Baichuan Zhou; Bin Wang; Dahua Lin; Conghui He,,2,Shanghai Artificial Intelligence Laboratory,,,,,,manually_confirmed,active,2026-07-20T18:14:58Z,2026-07-20T18:14:58Z
mapping:cecd71b71372bf4ec9c4,curated:14272073fa5bc0e301b5,LEGION: Learning to Ground and Explain for Synthetic Image Detection,2025,https://doi.org/10.1109/iccv51701.2025.01760,https://openalex.org/W4414903171,Beihang University,institution:f336b3005794930b,,Siwei Wen; Peilin Feng,,3,Beihang University,,,,,,manually_confirmed,active,2026-07-20T18:15:20Z,2026-07-20T18:15:20Z
mapping:39475636d8cf59d537d9,curated:14272073fa5bc0e301b5,LEGION: Learning to Ground and Explain for Synthetic Image Detection,2025,https://doi.org/10.1109/iccv51701.2025.01760,https://openalex.org/W4414903171,Sun Yat-sen University,institution:5c85faa51cc57a24,,Junyan Ye; Weijia Li,,4,Sun Yat-Sen University,,,,,,manually_confirmed,active,2026-07-20T18:15:39Z,2026-07-20T18:15:39Z
mapping:8d8fb628af7b281ab574,curated:14272073fa5bc0e301b5,LEGION: Learning to Ground and Explain for Synthetic Image Detection,2025,https://doi.org/10.1109/iccv51701.2025.01760,https://openalex.org/W4414903171,SenseTime,institution:f95d5af831e91b94,,Dahua Lin; Conghui He,,5,SenseTime Research,,,,,,manually_confirmed,active,2026-07-20T18:16:14Z,2026-07-20T18:16:14Z
mapping:885ffbb1c2272d30904b,curated:41a934ce12ecfd2f17e9,EXACT: An Explainable Adaptive SemantiC-Trace framework for AI-generated image forensics,2026,10.1016/j.cviu.2026.104871,https://openalex.org/W7169504023,Liaoning Normal University,institution:a3a1d363318e4d61,,Hui Shi; Mingyang Liu; Chengcheng Gong,,1,"School of Computer Science and Artificial Intelligence, Liaoning Normal University, Dalian 116029, China",,,,,,manually_confirmed,active,2026-07-22T20:10:43Z,2026-07-22T20:11:39Z
mapping:6324fbd9443a25bad737,curated:9d722dfb4a3418d86063,Beyond Resizing: A Distribution-Aligned Framework for Robust AI-Generated Image Detection,2026,10.1007/978-981-92-3420-2_35,https://openalex.org/W7168408228,Yunnan University of Finance and Economics,institution:052cc551c35dadab,,Mingjie Tang; Zhiming Song; Xinyu Ou,,1,"School of Information, Yunnan University of Finance and Economics, Kunming, China | Yunnan Key Laboratory of Service Computing, Yunnan University of Finance and Economics, Kunming, China | Yunnan Provincial Key Laboratory of Artificial Intelligence, Kunming University of Science and Technology, Kunming, China",,,,,,manually_confirmed,active,2026-07-22T20:17:48Z,2026-07-26T20:31:50Z
mapping:0be6615437dfe29afe76,curated:9d722dfb4a3418d86063,Beyond Resizing: A Distribution-Aligned Framework for Robust AI-Generated Image Detection,2026,10.1007/978-981-92-3420-2_35,https://openalex.org/W7168408228,Jiangnan University,institution:1179ac01dd4eef1f,,Jianian Ding,,2,"School of Artificial Intelligence and Computer Science (School of Software), Jiangnan University, Wuxi, China",,,,,,manually_confirmed,active,2026-07-22T20:17:49Z,2026-07-26T20:16:46Z
mapping:234dd6196fccd6c2b3d0,curated:9d722dfb4a3418d86063,Beyond Resizing: A Distribution-Aligned Framework for Robust AI-Generated Image Detection,2026,10.1007/978-981-92-3420-2_35,https://openalex.org/W7168408228,Kunming University of Science and Technology,institution:da7c9e3c3edb12a5,,Xinyu Ou,,3,"School of Information, Yunnan University of Finance and Economics, Kunming, China | Yunnan Key Laboratory of Service Computing, Yunnan University of Finance and Economics, Kunming, China | Yunnan Provincial Key Laboratory of Artificial Intelligence, Kunming University of Science and Technology, Kunming, China",,,,,,manually_confirmed,active,2026-07-22T20:17:49Z,2026-07-26T20:31:37Z
mapping:415f0c49e60d689e4da7,curated:9fdc78cdcf22cdbf4776,Radial Residual Frequency: A Semantically Aligned Benchmark and Spectral Detector for AI-Generated Images,2026,10.1145/3799825.3818777,https://openalex.org/W7168404802,"University of California, Berkeley",institution:be74dcf5d0cb77ea,,Guang Yang; Fengchen Liu,first; last,1,"University of California, Berkeley, Berkeley, USA",https://openalex.org/I95457486,,US,,,OpenAlex authorships,active,2026-07-22T20:33:23Z,2026-07-22T20:33:23Z
mapping:155ed7951faae0197f4d,curated:9fdc78cdcf22cdbf4776,Radial Residual Frequency: A Semantically Aligned Benchmark and Spectral Detector for AI-Generated Images,2026,10.1145/3799825.3818777,https://openalex.org/W7168404802,University of Charleston,institution:481050d20cd6c722,,Qian Zhang,,2,"University of Charleston, Charleston, USA",,,,,,manually_confirmed,active,2026-07-22T20:33:23Z,2026-07-22T20:34:45Z
mapping:789bd1f60cfba26fb43b,curated:2b5013b99aa5e4de2621,All patches are not equal: Focusing on a single exposed patch for AI-generated image detection,2026,10.1016/j.ipm.2026.105058,https://openalex.org/W7168427015,Shanghai Polytechnic University,institution:85a4635e28eefe8e,,Liwei Yao; Sen Niu; Xiaomei Feng; Bofeng Zhang; Kefeng Li,,1,"The School of Computer and Information Engineering, Institute for Artificial Intelligence, Shanghai Polytechnic University, Shanghai 201209, China",,,,,,manually_confirmed,active,2026-07-22T20:36:27Z,2026-07-22T20:37:50Z
mapping:f8134e710ec05879fa86,curated:2b5013b99aa5e4de2621,All patches are not equal: Focusing on a single exposed patch for AI-generated image detection,2026,10.1016/j.ipm.2026.105058,https://openalex.org/W7168427015,"Institute of Automation, Chinese Academy of Sciences",institution:966ff12833f90bb0,,Ruiqi Liu,,2,"Institute of Automation, Chinese Academy of Sciences, China",,,,,,manually_confirmed,active,2026-07-22T20:36:27Z,2026-07-22T20:37:32Z
mapping:325794c978a3ab21d818,curated:2b5013b99aa5e4de2621,All patches are not equal: Focusing on a single exposed patch for AI-generated image detection,2026,10.1016/j.ipm.2026.105058,https://openalex.org/W7168427015,"Institute of Automation, Chinese Academy of Sciences",institution:966ff12833f90bb0,,Ruiqi Liu,middle,1,"Institute of Automation, Chinese Academy of Sciences, China",https://openalex.org/I4210112150,,CN,,,OpenAlex authorships,excluded,2026-07-22T20:36:27Z,2026-08-24T16:41:48Z
mapping:60686eee3c94769bf712,openalex:W4413783451,MSAFNet: multi-scale self-adaptive feature fusion network for AI-generated image detection,2025,10.1088/1361-6501/ae005c,https://openalex.org/W4413783451,Shanghai Polytechnic University,institution:85a4635e28eefe8e,,Liwei Yao; Sen Niu; Kaili Liao; Kefeng Li; Tengbo Zhao,,1,"The School of Computer and Information Engineering, Institute for Artificial Intelligence, Shanghai Polytechnic University, Shanghai 201209, People’s Republic of China",,,,,,manually_confirmed,active,2026-07-22T20:41:14Z,2026-07-26T16:18:27Z
mapping:da0bbb0f296c10e8556f,openalex:W4413783451,MSAFNet: multi-scale self-adaptive feature fusion network for AI-generated image detection,2025,10.1088/1361-6501/ae005c,https://openalex.org/W4413783451,Shanghai University,institution:dbc08517e4f1ed6e,,Guobing Zou,,2,"The school of Computer Engineering and Science, Shanghai University, Shanghai 200444, People’s Republic of China",,,,,,manually_confirmed,active,2026-07-22T20:41:50Z,2026-07-26T16:18:27Z
mapping:18e2f89907e0f8c249d9,curated:a3fb37f39cb20a95e3bf,Can model attribution bridge AI's accountability gap in safety-critical domains?,2026,10.1098/rsta.2025.0117,https://openalex.org/W7169086594,University of Edinburgh,institution:9ffc21de60b360ff,,Marc Juárez,,1,"Schoolof Informatics,The UniversityofEdinburgh,Edinburgh, UK",,,,,,manually_confirmed,active,2026-07-22T20:45:19Z,2026-07-22T20:46:07Z
mapping:542a8f33f6ab18f587f3,curated:aeb3a6e4747e1a1b3181,Dual-stream framework for real/fake classification and source attribution of AI-generated images using spatial and frequency features,2026,10.1007/s10044-026-01719-7,https://openalex.org/W7168264311,Can Tho University,institution:01f9119bde93e8ef,,Linh Thuy Thi Pham; Cu Vinh Loc; Hai Thanh Nguyen,,1,"College of Information and Communication Technology, Can Tho University, Can Tho, Vietnam",,,,,,manually_confirmed,active,2026-07-22T20:48:00Z,2026-07-22T20:49:31Z
mapping:d82cd669524299b6ebc9,curated:aeb3a6e4747e1a1b3181,Dual-stream framework for real/fake classification and source attribution of AI-generated images using spatial and frequency features,2026,10.1007/s10044-026-01719-7,https://openalex.org/W7168264311,Can Tho University of Technology,institution:948d79eac5f4fc81,,Linh Thuy Thi Pham; Truong Nhat Tran,,2,"Faculty of Information Technology, Can Tho University of Technology, Can Tho, Vietnam",,,,,,manually_confirmed,active,2026-07-22T20:50:10Z,2026-07-22T20:50:10Z
mapping:93f3dc614d6a3b32332a,curated:5888bece56862fbbfc43,DADP: a discrepancy-aware dual-path network for AI-generated image detection,2026,10.1007/s00530-026-02435-2,https://openalex.org/W7167913394,Shanghai University of Electric Power,institution:caec9d0e5ab5010d,,Lin Ma; Hongjiao Li,,1,"Faculty of Artificial Intelligence, Shanghai University of Electric Power, Shanghai, 201306, China",,,,,,manually_confirmed,active,2026-07-22T20:51:57Z,2026-07-22T20:53:15Z
mapping:8bde822b616608f7d149,openalex:W7128586659,IoT-Oriented Security for Small Sensor Systems Using DnCNN Denoising and Multimodal Feature Fusion for Image Forgery Detection,2026,https://doi.org/10.3390/s26041172,https://openalex.org/W7128586659,Government Sadiq College Women University,institution:823a09a4580fb39e,,Nimra Nasir; Syeda Sitara Waseem,,1,"Department of Computer Science & IT, The Govt. Sadiq College Women University, Bahawalpur 63100, Pakistan",,,,,,manually_confirmed,active,2026-07-22T20:58:33Z,2026-07-26T16:18:27Z
