paper_id,title,normalized_title,year,publication_status,venue,tasks,image_scopes,research_types,doi,arxiv_id,openalex_id,method_name_candidate,method_name_evidence
,An Analysis of Recent Advances in Deepfake Image Detection in an Evolving Threat Landscape,an analysis of recent advances in deepfake image detection in an evolving threat landscape,2024,published,IEEE Symposium on Security and Privacy (IEEE S&P),detection,fully_generated;deepfake,analysis_study,10.1109/sp54263.2024.00194,2404.16212,w4402264364,,
curated:8bc69db49ef4b9db3cd6,Are CLIP Features All You Need for Universal Synthetic Image Origin Attribution?,are clip features all you need for universal synthetic image origin attribution,2024,published,European Conference on Computer Vision (ECCV) · Workshop,detection;source_attribution,fully_generated,method,10.1007/978-3-031-92648-8_22,2408.09153,w4410889859,,
curated:1d944c47839b3890a623,Are Handcrafted Filters Helpful for Attributing AI-Generated Images?,are handcrafted filters helpful for attributing ai generated images,2024,published,ACM International Conference on Multimedia (ACM MM),source_attribution,fully_generated,method,10.1145/3664647.3680945,2407.14570,w4403791664,,
,Artifact feature purification for cross-domain detection of AI-generated images,artifact feature purification for cross domain detection of ai generated images,2024,published,Computer Vision and Image Understanding (CVIU),detection,fully_generated,method,10.1016/j.cviu.2024.104078,2403.11172,w4400624794,,
,Breaking Semantic Artifacts for Generalized AI-generated Image Detection,breaking semantic artifacts for generalized ai generated image detection,2024,published,Advances in Neural Information Processing Systems (NeurIPS),detection,fully_generated,method,10.52202/079017-1903,,w4415797310,,
curated:b698cb82df706d1a8c95,CIFAKE: Image Classification and Explainable Identification of AI-Generated Synthetic Images,cifake image classification and explainable identification of ai generated synthetic images,2024,published,IEEE Access,detection,fully_generated,method;dataset,10.1109/access.2024.3356122,2303.14126,w4391019749,CIFAKE,title prefix heuristic; discovery only
curated:253c210194ac9348f9e6,CLIPping the Deception: Adapting Vision-Language Models for Universal Deepfake Detection,clipping the deception adapting vision language models for universal deepfake detection,2024,published,ACM International Conference on Multimedia Retrieval (ICMR),detection,fully_generated;deepfake,method,10.1145/3652583.3658035,,w4399418483,CLIPping the Deception,title prefix heuristic; discovery only
,CNN-LSTM Model for Deepfake Image Detection,cnn lstm model for deepfake image detection,2024,published,"DMIHER International Conference on Artificial Intelligence in Healthcare, Education and Industry (IDICAIEI)",detection,deepfake,method,10.1109/idicaiei61867.2024.10842840,,w4406611495,,
curated:988373de555945528142,"Comparative Analysis of Deepfake Image Detection Method Using VGG16, VGG19 and ResNet50",comparative analysis of deepfake image detection method using vgg16 vgg19 and resnet50,2024,published,Journal of Advanced Research in Applied Sciences and Engineering Technology (ARASET),detection,deepfake,analysis_study,10.37934/araset.47.1.1628,,w4399978626,,
curated:096573f365e37679c445,Contrasting Deepfakes Diffusion via Contrastive Learning and Global-Local Similarities,contrasting deepfakes diffusion via contrastive learning and global local similarities,2024,published,European Conference on Computer Vision (ECCV),detection,fully_generated;deepfake,method;dataset,10.1007/978-3-031-73036-8_12,,w4404545428,,
curated:d740749676417c725798,D4: Detection of Adversarial Diffusion Deepfakes Using Disjoint Ensembles,d4 detection of adversarial diffusion deepfakes using disjoint ensembles,2024,published,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV),detection,deepfake,method,10.1109/wacv57701.2024.00377,,w4394592995,,
,Data-Independent Operator: A Training-Free Artifact Representation Extractor for Generalizable Deepfake Detection,data independent operator a training free artifact representation extractor for generalizable deepfake detection,2024,preprint_or_other,arXiv,detection,deepfake,method,10.48550/arxiv.2403.06803,2403.06803,w4392737360,Data-Independent Operator,title prefix heuristic; discovery only
curated:04932cb03f767948ddf4,Deep Image Fingerprint: Towards Low Budget Synthetic Image Detection and Model Lineage Analysis,deep image fingerprint towards low budget synthetic image detection and model lineage analysis,2024,published,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV),detection,fully_generated,method;dataset,10.1109/wacv57701.2024.00402,2303.10762,w4394597038,Deep Image Fingerprint,title prefix heuristic; discovery only
,Deepfake Detection Without Deepfakes: Generalization via Synthetic Frequency Patterns Injection,deepfake detection without deepfakes generalization via synthetic frequency patterns injection,2024,preprint_or_other,arXiv,detection,deepfake,method,10.48550/arxiv.2403.13479,2403.13479,w4393063559,Deepfake Detection Without Deepfakes,title prefix heuristic; discovery only
,DeepFake Image Detection,deepfake image detection,2024,published,International Journal of Scientific Research in Engineering and Management (IJSREM),detection,deepfake,method,10.55041/ijsrem30215,,w4394009764,,
curated:9c8645e0bddeeff2ed4b,Deepfake Image Detection Using ResNet50 Model,deepfake image detection using resnet50 model,2024,published,International Conference on Cyber Security and Computing (CyberComp),detection,deepfake,method,10.1109/cybercomp60759.2024.10913843,,w4408401076,,
,Deepfake Image Detection Using Vision Transformer Models,deepfake image detection using vision transformer models,2024,published,IEEE International Black Sea Conference on Communications and Networking (BlackSeaCom),detection,deepfake,method;dataset;survey,10.1109/blackseacom61746.2024.10646310,,w4402130168,,
,Deepfake Image Detection Using Yolov8,deepfake image detection using yolov8,2024,published,IEEE Pune Section International Conference (PuneCon),detection,deepfake,method;dataset,10.1109/punecon63413.2024.10895706,,w4408018363,,
,DeepSight: Enhancing Deepfake Image Detection and Classification through Ensemble and Deep Learning Techniques,deepsight enhancing deepfake image detection and classification through ensemble and deep learning techniques,2024,published,International Conference on Image Processing and Capsule Networks (ICIPCN),detection,deepfake,method;benchmark,10.1109/icipcn63822.2024.00014,,w4402353496,DeepSight,title prefix heuristic; discovery only
,Detecting AI Generated Images Through Texture and Frequency Analysis of Patches,detecting ai generated images through texture and frequency analysis of patches,2024,published,"International Conference on Artificial Intelligence, Virtual Reality and Visualization (AIVRV)",detection,fully_generated,method;analysis_study,10.1109/aivrv63595.2024.10860248,,w4407129617,,
,Detecting AI-Generated Images via CLIP,detecting ai generated images via clip,2024,preprint_or_other,Research Square,detection,fully_generated,method;analysis_study,10.21203/rs.3.rs-4259468/v1,2404.08788,w4394891207,,
,Detecting AI-generated images with CNN and Interpretation using Explainable AI,detecting ai generated images with cnn and interpretation using explainable ai,2024,published,IEEE International Conference on Contemporary Computing and Communications (InC4),detection,fully_generated,method;dataset,10.1109/inc460750.2024.10649158,,w4402170813,,
,Detecting Artificial Intelligence-Generated Images via Deep Trace Representations and Interactive Feature Fusion,detecting artificial intelligence generated images via deep trace representations and interactive feature fusion,2024,published,Information Fusion (INFORM FUSION),detection,fully_generated,method,10.1016/j.inffus.2024.102578,,w4400616829,,
curated:3864d12fe8df7b9cb19c,Detecting Computer-Generated Images by Using Only Real Images,detecting computer generated images by using only real images,2024,published,International Conference on Machine Vision (ICMV),detection,fully_generated;deepfake,method,10.1117/12.3055092,,w4403972496,,
,Detecting Multimedia Generated by Large AI Models: A Survey,detecting multimedia generated by large ai models a survey,2024,preprint_or_other,TechRxiv,detection,fully_generated,survey,10.36227/techrxiv.170723324.44685515/v1,2402.00045,w4391563741,,
,Detecting the Undetectable: Combining Kolmogorov-Arnold Networks and MLP for AI-Generated Image Detection,detecting the undetectable combining kolmogorov arnold networks and mlp for ai generated image detection,2024,preprint_or_other,arXiv,detection,fully_generated,method;dataset,10.48550/arxiv.2408.09371,2408.09371,w4402524935,Detecting the Undetectable,title prefix heuristic; discovery only
,Detection of AI-Generated Synthetic Images with a Lightweight CNN,detection of ai generated synthetic images with a lightweight cnn,2024,published,AI,detection,fully_generated;traditional_manipulation,method;benchmark,10.3390/ai5030076,,w4402240806,,
,Detection of real-time deep fakes and face forgery in video conferencing employing generative adversarial networks,detection of real time deep fakes and face forgery in video conferencing employing generative adversarial networks,2024,published,Heliyon,detection,fully_generated;deepfake,method,10.1016/j.heliyon.2024.e37163,,w4402013517,,
,Development of a Dual-Input Neural Model for Detecting AI-Generated Imagery,development of a dual input neural model for detecting ai generated imagery,2024,preprint_or_other,arXiv,detection,fully_generated,method,10.48550/arxiv.2406.13688,2406.13688,w4399911107,,
curated:19c7b91816312d2877c9,Did You Note My Palette? Unveiling Synthetic Images Through Color Statistics,did you note my palette unveiling synthetic images through color statistics,2024,published,ACM Workshop on Information Hiding and Multimedia Security (IH&MMSec),detection,fully_generated,method,10.1145/3658664.3659652,,w4399556631,,
curated:6a0913decc4e81abddb3,Diffusion Models as a Representation Learner for Deepfake Image Detection,diffusion models as a representation learner for deepfake image detection,2024,published,International Conference on Pattern Recognition (ICPR),detection;source_attribution,deepfake,method,10.1007/978-3-031-78305-0_15,,w4404943058,,
curated:87ef976b546206fde199,"DistilDIRE: A Small, Fast, Cheap and Lightweight Diffusion Synthesized Deepfake Detection",distildire a small fast cheap and lightweight diffusion synthesized deepfake detection,2024,published,International Conference on Machine Learning (ICML) · Workshop,detection,fully_generated;deepfake,method,10.48550/arxiv.2406.00856,2406.00856,w4399399328,DistilDIRE,title prefix heuristic; discovery only
curated:3c8696103d9d5e608281,DRCT: Diffusion Reconstruction Contrastive Training Towards Universal Detection of Diffusion Generated Images,drct diffusion reconstruction contrastive training towards universal detection of diffusion generated images,2024,published,International Conference on Machine Learning (ICML),detection,fully_generated,method;dataset,,,,DRCT,title prefix heuristic; discovery only
